,comment_text,identity_attack_x,bias,target,category,rationale,labels,probabilities
31,Stephen ? Which are you ? a proud Homophobe ? Xenophobe ? Racist ? Or another closeted gay Republican ?  wear it loud and proud get a big  L tattooed on your forehead.,0.540540541,bias,"gays,republicans","lgbtq,political",prejudice against gays and republicans,"['contradiction', 'neutral', 'neutral', 'entailment', 'entailment', 'entailment', 'entailment', 'neutral', 'entailment', 'contradiction', 'entailment', 'neutral', 'entailment', 'entailment', 'entailment']","[{'contradiction': 73.6, 'neutral': 25.5, 'entailment': 0.8}, {'contradiction': 5.1, 'neutral': 61.0, 'entailment': 33.9}, {'contradiction': 11.5, 'neutral': 84.0, 'entailment': 4.5}, {'contradiction': 0.8, 'neutral': 2.8, 'entailment': 96.4}, {'contradiction': 1.0, 'neutral': 24.4, 'entailment': 74.6}, {'contradiction': 0.3, 'neutral': 2.2, 'entailment': 97.5}, {'contradiction': 1.8, 'neutral': 22.1, 'entailment': 76.2}, {'contradiction': 13.1, 'neutral': 65.5, 'entailment': 21.4}, {'contradiction': 0.2, 'neutral': 5.1, 'entailment': 94.7}, {'contradiction': 50.0, 'neutral': 23.6, 'entailment': 26.4}, {'contradiction': 1.4, 'neutral': 6.4, 'entailment': 92.2}, {'contradiction': 7.4, 'neutral': 64.8, 'entailment': 27.8}, {'contradiction': 3.1, 'neutral': 40.7, 'entailment': 56.2}, {'contradiction': 6.4, 'neutral': 25.2, 'entailment': 68.4}, {'contradiction': 6.5, 'neutral': 31.9, 'entailment': 61.6}]"
32,Mysogyny is OK for liberals against conservative women.  For example pointing out Hillary Clintons lies was mysogynist.  But ridiculing Conway on her makeup dress etc. is OK with liberals including liberal women.  The country has woken up to the Dems and liberals hypocritical modus operandi.,0.6,bias,"democrats,liberals",political,"prejudice against democrats,liberals","['contradiction', 'neutral', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'entailment', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'entailment', 'entailment', 'entailment', 'contradiction']","[{'contradiction': 81.5, 'neutral': 17.2, 'entailment': 1.3}, {'contradiction': 34.8, 'neutral': 48.4, 'entailment': 16.8}, {'contradiction': 68.0, 'neutral': 20.5, 'entailment': 11.5}, {'contradiction': 80.0, 'neutral': 10.5, 'entailment': 9.5}, {'contradiction': 0.6, 'neutral': 5.4, 'entailment': 94.0}, {'contradiction': 55.0, 'neutral': 26.4, 'entailment': 18.5}, {'contradiction': 2.0, 'neutral': 19.9, 'entailment': 78.1}, {'contradiction': 62.7, 'neutral': 21.4, 'entailment': 15.9}, {'contradiction': 36.3, 'neutral': 22.6, 'entailment': 41.1}, {'contradiction': 73.4, 'neutral': 19.5, 'entailment': 7.0}, {'contradiction': 66.1, 'neutral': 22.8, 'entailment': 11.0}, {'contradiction': 4.3, 'neutral': 33.1, 'entailment': 62.6}, {'contradiction': 0.9, 'neutral': 11.1, 'entailment': 88.0}, {'contradiction': 18.9, 'neutral': 33.1, 'entailment': 48.0}, {'contradiction': 91.2, 'neutral': 6.4, 'entailment': 2.3}]"
33,The US is in shambles thanks to all the trash the Liberals let in.,0.5,bias,liberals,political,prejudice against liberals,"['contradiction', 'neutral', 'entailment', 'entailment', 'neutral', 'entailment', 'neutral', 'neutral', 'entailment', 'contradiction', 'neutral', 'neutral', 'neutral', 'entailment', 'neutral']","[{'contradiction': 60.1, 'neutral': 37.5, 'entailment': 2.3}, {'contradiction': 30.0, 'neutral': 63.6, 'entailment': 6.5}, {'contradiction': 0.4, 'neutral': 4.9, 'entailment': 94.7}, {'contradiction': 13.1, 'neutral': 20.1, 'entailment': 66.9}, {'contradiction': 3.1, 'neutral': 54.2, 'entailment': 42.7}, {'contradiction': 18.9, 'neutral': 36.4, 'entailment': 44.7}, {'contradiction': 4.1, 'neutral': 55.0, 'entailment': 41.0}, {'contradiction': 22.8, 'neutral': 56.8, 'entailment': 20.3}, {'contradiction': 5.3, 'neutral': 41.9, 'entailment': 52.8}, {'contradiction': 56.3, 'neutral': 36.0, 'entailment': 7.7}, {'contradiction': 10.2, 'neutral': 53.8, 'entailment': 36.0}, {'contradiction': 11.1, 'neutral': 79.6, 'entailment': 9.4}, {'contradiction': 2.3, 'neutral': 95.1, 'entailment': 2.6}, {'contradiction': 5.9, 'neutral': 36.6, 'entailment': 57.5}, {'contradiction': 14.5, 'neutral': 52.3, 'entailment': 33.2}]"
34,So in fact you have sexual intercourse for selfgratification. Then why do you condemn others for doing what you do? That is hypocrisy. Your actual objection is the old gay sex is icky  which is solely a matter of taste.,0.6,neutral,,none,,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction']","[{'contradiction': 14.9, 'neutral': 80.0, 'entailment': 5.1}, {'contradiction': 1.3, 'neutral': 91.5, 'entailment': 7.2}, {'contradiction': 12.2, 'neutral': 87.7, 'entailment': 0.2}, {'contradiction': 12.2, 'neutral': 70.9, 'entailment': 16.9}, {'contradiction': 0.5, 'neutral': 96.3, 'entailment': 3.1}, {'contradiction': 4.1, 'neutral': 65.0, 'entailment': 30.9}, {'contradiction': 12.0, 'neutral': 63.8, 'entailment': 24.2}, {'contradiction': 30.9, 'neutral': 63.6, 'entailment': 5.6}, {'contradiction': 7.7, 'neutral': 82.1, 'entailment': 10.1}, {'contradiction': 24.9, 'neutral': 70.0, 'entailment': 5.0}, {'contradiction': 18.3, 'neutral': 76.1, 'entailment': 5.6}, {'contradiction': 26.4, 'neutral': 65.5, 'entailment': 8.1}, {'contradiction': 2.0, 'neutral': 93.5, 'entailment': 4.5}, {'contradiction': 7.5, 'neutral': 76.4, 'entailment': 16.0}, {'contradiction': 54.8, 'neutral': 43.2, 'entailment': 1.9}]"
35,BDS Anti Semitic and racist Shaun Narine Anti Semitic and racist Shaun Narine crawl back in your cave.,0.272727273,neutral,,none,,"['neutral', 'neutral', 'neutral', 'contradiction', 'entailment', 'neutral', 'entailment', 'neutral', 'entailment', 'neutral', 'entailment', 'neutral', 'entailment', 'entailment', 'neutral']","[{'contradiction': 32.7, 'neutral': 55.6, 'entailment': 11.7}, {'contradiction': 2.6, 'neutral': 64.2, 'entailment': 33.2}, {'contradiction': 5.2, 'neutral': 76.1, 'entailment': 18.8}, {'contradiction': 62.8, 'neutral': 20.5, 'entailment': 16.7}, {'contradiction': 0.6, 'neutral': 35.2, 'entailment': 64.2}, {'contradiction': 6.7, 'neutral': 61.9, 'entailment': 31.3}, {'contradiction': 2.2, 'neutral': 30.0, 'entailment': 67.9}, {'contradiction': 3.2, 'neutral': 68.6, 'entailment': 28.3}, {'contradiction': 0.5, 'neutral': 17.2, 'entailment': 82.3}, {'contradiction': 14.5, 'neutral': 55.9, 'entailment': 29.6}, {'contradiction': 0.3, 'neutral': 5.6, 'entailment': 94.2}, {'contradiction': 7.1, 'neutral': 69.7, 'entailment': 23.1}, {'contradiction': 1.4, 'neutral': 28.6, 'entailment': 70.1}, {'contradiction': 3.7, 'neutral': 41.0, 'entailment': 55.2}, {'contradiction': 6.4, 'neutral': 65.5, 'entailment': 28.2}]"
36,Individuals are different. Given the same opportunities they can achieve the same. I would be ashamed of someone read your post and assumed that all whites were racist.,0.271428571,neutral,,none,,"['neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction']","[{'contradiction': 27.8, 'neutral': 70.3, 'entailment': 1.9}, {'contradiction': 8.1, 'neutral': 89.4, 'entailment': 2.5}, {'contradiction': 34.3, 'neutral': 65.5, 'entailment': 0.2}, {'contradiction': 84.2, 'neutral': 10.6, 'entailment': 5.2}, {'contradiction': 4.4, 'neutral': 90.8, 'entailment': 4.8}, {'contradiction': 23.4, 'neutral': 65.0, 'entailment': 11.7}, {'contradiction': 23.8, 'neutral': 70.6, 'entailment': 5.6}, {'contradiction': 46.9, 'neutral': 51.9, 'entailment': 1.2}, {'contradiction': 44.7, 'neutral': 52.9, 'entailment': 2.4}, {'contradiction': 80.2, 'neutral': 18.1, 'entailment': 1.7}, {'contradiction': 17.1, 'neutral': 78.3, 'entailment': 4.5}, {'contradiction': 29.1, 'neutral': 68.2, 'entailment': 2.8}, {'contradiction': 9.2, 'neutral': 86.0, 'entailment': 4.7}, {'contradiction': 2.7, 'neutral': 89.5, 'entailment': 7.8}, {'contradiction': 55.8, 'neutral': 43.2, 'entailment': 1.1}]"
37,This situation reminds me of the Conservative Party of Canadas opposition to a parliamentary vote condemning Islamophobia following the terrorist attack on a mosque in Quebec that killed six people.. We must condemn hatred from all sides. You know where these people are all coming from and what their intent is and their followers were blogging the same Islamophobic garbage right here on the Globe website.. They are the same as Trump.,0.6,neutral,,none,,"['contradiction', 'neutral', 'neutral', 'contradiction', 'entailment', 'neutral', 'entailment', 'entailment', 'entailment', 'contradiction', 'entailment', 'neutral', 'entailment', 'entailment', 'entailment']","[{'contradiction': 58.7, 'neutral': 39.1, 'entailment': 2.1}, {'contradiction': 9.5, 'neutral': 76.2, 'entailment': 14.3}, {'contradiction': 4.7, 'neutral': 75.1, 'entailment': 20.2}, {'contradiction': 88.4, 'neutral': 4.7, 'entailment': 6.9}, {'contradiction': 0.6, 'neutral': 41.7, 'entailment': 57.7}, {'contradiction': 30.5, 'neutral': 38.9, 'entailment': 30.6}, {'contradiction': 1.4, 'neutral': 28.7, 'entailment': 69.8}, {'contradiction': 7.6, 'neutral': 40.6, 'entailment': 51.9}, {'contradiction': 0.4, 'neutral': 8.3, 'entailment': 91.3}, {'contradiction': 44.5, 'neutral': 41.7, 'entailment': 13.8}, {'contradiction': 0.5, 'neutral': 18.8, 'entailment': 80.7}, {'contradiction': 9.4, 'neutral': 73.4, 'entailment': 17.2}, {'contradiction': 0.4, 'neutral': 12.9, 'entailment': 86.8}, {'contradiction': 26.2, 'neutral': 28.4, 'entailment': 45.4}, {'contradiction': 3.5, 'neutral': 17.3, 'entailment': 79.3}]"
38,How dare you. How dare you a white girl who didnt vote for the most asinine inhuman being who ever became president give me a ration o shit without using your real name.,0.2875,neutral,,none,,"['neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'entailment', 'entailment', 'neutral', 'entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 24.1, 'neutral': 51.4, 'entailment': 24.5}, {'contradiction': 13.7, 'neutral': 59.2, 'entailment': 27.1}, {'contradiction': 13.6, 'neutral': 84.4, 'entailment': 2.0}, {'contradiction': 59.7, 'neutral': 25.2, 'entailment': 15.1}, {'contradiction': 3.6, 'neutral': 66.3, 'entailment': 30.2}, {'contradiction': 9.5, 'neutral': 42.9, 'entailment': 47.7}, {'contradiction': 1.7, 'neutral': 34.1, 'entailment': 64.2}, {'contradiction': 15.2, 'neutral': 48.1, 'entailment': 36.8}, {'contradiction': 5.0, 'neutral': 45.3, 'entailment': 49.7}, {'contradiction': 40.0, 'neutral': 48.3, 'entailment': 11.7}, {'contradiction': 6.7, 'neutral': 53.3, 'entailment': 40.0}, {'contradiction': 9.7, 'neutral': 85.6, 'entailment': 4.8}, {'contradiction': 3.3, 'neutral': 85.2, 'entailment': 11.5}, {'contradiction': 2.1, 'neutral': 55.8, 'entailment': 42.1}, {'contradiction': 14.3, 'neutral': 60.2, 'entailment': 25.5}]"
39,Right so why dont you just state what type of animal you think blacks are? You characterize human beings as less than farm animals. RACIST POS.,0.571428571,neutral,,none,,"['neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 12.9, 'neutral': 69.8, 'entailment': 17.2}, {'contradiction': 0.3, 'neutral': 69.6, 'entailment': 30.1}, {'contradiction': 1.1, 'neutral': 98.2, 'entailment': 0.7}, {'contradiction': 49.0, 'neutral': 38.7, 'entailment': 12.3}, {'contradiction': 0.4, 'neutral': 68.7, 'entailment': 30.9}, {'contradiction': 6.1, 'neutral': 58.7, 'entailment': 35.1}, {'contradiction': 0.8, 'neutral': 63.5, 'entailment': 35.7}, {'contradiction': 1.6, 'neutral': 93.1, 'entailment': 5.3}, {'contradiction': 0.2, 'neutral': 54.5, 'entailment': 45.4}, {'contradiction': 21.2, 'neutral': 68.6, 'entailment': 10.2}, {'contradiction': 0.3, 'neutral': 65.3, 'entailment': 34.4}, {'contradiction': 4.0, 'neutral': 90.6, 'entailment': 5.4}, {'contradiction': 0.2, 'neutral': 99.0, 'entailment': 0.9}, {'contradiction': 1.7, 'neutral': 55.8, 'entailment': 42.5}, {'contradiction': 4.4, 'neutral': 74.6, 'entailment': 21.0}]"
40,Being one itself the Islamic State should know an idiot when it sees one.,0.263157895,neutral,,none,,"['entailment', 'entailment', 'neutral', 'contradiction', 'neutral', 'neutral', 'entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'entailment', 'entailment', 'neutral', 'neutral']","[{'contradiction': 2.4, 'neutral': 29.2, 'entailment': 68.4}, {'contradiction': 1.6, 'neutral': 40.5, 'entailment': 58.0}, {'contradiction': 21.9, 'neutral': 64.9, 'entailment': 13.2}, {'contradiction': 72.7, 'neutral': 14.2, 'entailment': 13.2}, {'contradiction': 7.0, 'neutral': 47.6, 'entailment': 45.5}, {'contradiction': 15.2, 'neutral': 69.5, 'entailment': 15.3}, {'contradiction': 1.0, 'neutral': 38.1, 'entailment': 60.9}, {'contradiction': 1.9, 'neutral': 70.6, 'entailment': 27.5}, {'contradiction': 5.5, 'neutral': 76.8, 'entailment': 17.7}, {'contradiction': 30.3, 'neutral': 52.6, 'entailment': 17.1}, {'contradiction': 12.1, 'neutral': 67.2, 'entailment': 20.7}, {'contradiction': 6.5, 'neutral': 44.0, 'entailment': 49.5}, {'contradiction': 1.3, 'neutral': 27.0, 'entailment': 71.7}, {'contradiction': 29.3, 'neutral': 44.4, 'entailment': 26.3}, {'contradiction': 13.9, 'neutral': 78.5, 'entailment': 7.6}]"
41,Retire your fingers Ailina you troll.  Free Canada Press is an anticatholic and antisemetic alt right online blog run by Judi McLeod.  They are the same outlet that claimed 911 was an inside job perpetrated by the mob and any Latin Americans who protest tougher immigration laws are actually acting under detailed instructions from Swiss Jews an IrishCanadian manager and a Califormia Jew.     URL _McLeod,0.8,neutral,,none,,"['contradiction', 'neutral', 'neutral', 'contradiction', 'entailment', 'entailment', 'entailment', 'neutral', 'entailment', 'entailment', 'entailment', 'neutral', 'entailment', 'entailment', 'entailment']","[{'contradiction': 61.9, 'neutral': 33.3, 'entailment': 4.8}, {'contradiction': 9.2, 'neutral': 56.5, 'entailment': 34.3}, {'contradiction': 19.5, 'neutral': 77.6, 'entailment': 2.9}, {'contradiction': 61.4, 'neutral': 24.3, 'entailment': 14.3}, {'contradiction': 1.1, 'neutral': 24.0, 'entailment': 74.9}, {'contradiction': 2.6, 'neutral': 25.7, 'entailment': 71.7}, {'contradiction': 4.1, 'neutral': 40.1, 'entailment': 55.8}, {'contradiction': 16.4, 'neutral': 44.7, 'entailment': 38.9}, {'contradiction': 0.4, 'neutral': 8.4, 'entailment': 91.1}, {'contradiction': 10.9, 'neutral': 40.4, 'entailment': 48.7}, {'contradiction': 3.4, 'neutral': 30.9, 'entailment': 65.7}, {'contradiction': 19.8, 'neutral': 70.6, 'entailment': 9.7}, {'contradiction': 0.6, 'neutral': 42.9, 'entailment': 56.5}, {'contradiction': 1.3, 'neutral': 17.6, 'entailment': 81.2}, {'contradiction': 4.3, 'neutral': 16.1, 'entailment': 79.6}]"
42,Or the recent gay orgy.,0.8,neutral,,none,,"['contradiction', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction']","[{'contradiction': 55.5, 'neutral': 42.4, 'entailment': 2.1}, {'contradiction': 24.0, 'neutral': 69.6, 'entailment': 6.5}, {'contradiction': 50.1, 'neutral': 49.3, 'entailment': 0.6}, {'contradiction': 38.7, 'neutral': 45.8, 'entailment': 15.4}, {'contradiction': 4.9, 'neutral': 85.6, 'entailment': 9.5}, {'contradiction': 27.5, 'neutral': 66.0, 'entailment': 6.5}, {'contradiction': 17.7, 'neutral': 51.9, 'entailment': 30.4}, {'contradiction': 98.6, 'neutral': 1.2, 'entailment': 0.2}, {'contradiction': 88.7, 'neutral': 9.9, 'entailment': 1.5}, {'contradiction': 99.7, 'neutral': 0.2, 'entailment': 0.1}, {'contradiction': 95.9, 'neutral': 3.8, 'entailment': 0.3}, {'contradiction': 62.6, 'neutral': 29.9, 'entailment': 7.6}, {'contradiction': 55.1, 'neutral': 40.1, 'entailment': 4.8}, {'contradiction': 4.6, 'neutral': 79.8, 'entailment': 15.6}, {'contradiction': 98.6, 'neutral': 1.1, 'entailment': 0.2}]"
43,Maybe pig latin . . .,0.8,neutral,,none,,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 14.8, 'neutral': 81.1, 'entailment': 4.0}, {'contradiction': 4.0, 'neutral': 92.5, 'entailment': 3.6}, {'contradiction': 2.9, 'neutral': 96.7, 'entailment': 0.4}, {'contradiction': 41.2, 'neutral': 46.8, 'entailment': 12.0}, {'contradiction': 2.2, 'neutral': 92.8, 'entailment': 4.9}, {'contradiction': 2.7, 'neutral': 91.7, 'entailment': 5.6}, {'contradiction': 3.5, 'neutral': 87.6, 'entailment': 8.9}, {'contradiction': 2.6, 'neutral': 95.0, 'entailment': 2.4}, {'contradiction': 1.4, 'neutral': 93.3, 'entailment': 5.3}, {'contradiction': 19.2, 'neutral': 69.9, 'entailment': 11.0}, {'contradiction': 1.5, 'neutral': 95.9, 'entailment': 2.5}, {'contradiction': 4.9, 'neutral': 83.6, 'entailment': 11.4}, {'contradiction': 0.4, 'neutral': 98.9, 'entailment': 0.7}, {'contradiction': 1.4, 'neutral': 93.5, 'entailment': 5.1}, {'contradiction': 4.6, 'neutral': 88.7, 'entailment': 6.7}]"
44,You dont see the difference between being concerned about immigration and wanting  it slowed or stopped and calling for the death of of Jews and Blacks? You must be blind.,0.5,neutral,,none,,"['entailment', 'entailment', 'neutral', 'contradiction', 'entailment', 'entailment', 'entailment', 'entailment', 'entailment', 'entailment', 'entailment', 'neutral', 'neutral', 'entailment', 'entailment']","[{'contradiction': 6.8, 'neutral': 44.1, 'entailment': 49.1}, {'contradiction': 2.0, 'neutral': 44.5, 'entailment': 53.4}, {'contradiction': 9.8, 'neutral': 86.2, 'entailment': 4.0}, {'contradiction': 41.7, 'neutral': 29.0, 'entailment': 29.3}, {'contradiction': 0.4, 'neutral': 25.6, 'entailment': 74.0}, {'contradiction': 21.9, 'neutral': 38.6, 'entailment': 39.5}, {'contradiction': 1.4, 'neutral': 29.4, 'entailment': 69.1}, {'contradiction': 1.0, 'neutral': 22.1, 'entailment': 76.8}, {'contradiction': 0.4, 'neutral': 15.6, 'entailment': 83.9}, {'contradiction': 1.9, 'neutral': 20.2, 'entailment': 77.9}, {'contradiction': 0.8, 'neutral': 34.1, 'entailment': 65.1}, {'contradiction': 2.1, 'neutral': 66.9, 'entailment': 30.9}, {'contradiction': 0.9, 'neutral': 56.3, 'entailment': 42.8}, {'contradiction': 3.3, 'neutral': 24.0, 'entailment': 72.7}, {'contradiction': 6.2, 'neutral': 29.6, 'entailment': 64.2}]"
45,So substitute gay with colored,0.5,neutral,,none,,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 37.3, 'neutral': 61.1, 'entailment': 1.6}, {'contradiction': 6.7, 'neutral': 89.9, 'entailment': 3.5}, {'contradiction': 2.9, 'neutral': 96.3, 'entailment': 0.8}, {'contradiction': 0.6, 'neutral': 98.6, 'entailment': 0.8}, {'contradiction': 1.6, 'neutral': 93.4, 'entailment': 5.0}, {'contradiction': 1.3, 'neutral': 97.4, 'entailment': 1.3}, {'contradiction': 3.9, 'neutral': 88.5, 'entailment': 7.6}, {'contradiction': 9.2, 'neutral': 88.7, 'entailment': 2.1}, {'contradiction': 2.7, 'neutral': 91.3, 'entailment': 6.0}, {'contradiction': 97.7, 'neutral': 1.5, 'entailment': 0.8}, {'contradiction': 16.1, 'neutral': 81.5, 'entailment': 2.5}, {'contradiction': 1.2, 'neutral': 75.2, 'entailment': 23.6}, {'contradiction': 0.5, 'neutral': 98.6, 'entailment': 0.9}, {'contradiction': 0.2, 'neutral': 93.7, 'entailment': 6.1}, {'contradiction': 8.7, 'neutral': 86.8, 'entailment': 4.5}]"
46,taipan are you an old privileged white guy? sound like one. im one myself but i say god damn america too. that flag only applies to white christian racist bigoted and intolerant males. no one else. i thought i was alone but you have shown me that is not the case and for that i thank you.,0.675,neutral,,none,,"['contradiction', 'neutral', 'neutral', 'contradiction', 'neutral', 'entailment', 'entailment', 'neutral', 'entailment', 'neutral', 'entailment', 'neutral', 'neutral', 'entailment', 'entailment']","[{'contradiction': 81.5, 'neutral': 17.6, 'entailment': 0.9}, {'contradiction': 22.3, 'neutral': 65.5, 'entailment': 12.2}, {'contradiction': 6.2, 'neutral': 91.6, 'entailment': 2.2}, {'contradiction': 79.8, 'neutral': 11.4, 'entailment': 8.8}, {'contradiction': 4.3, 'neutral': 57.4, 'entailment': 38.3}, {'contradiction': 9.1, 'neutral': 26.9, 'entailment': 64.1}, {'contradiction': 2.0, 'neutral': 45.8, 'entailment': 52.2}, {'contradiction': 9.5, 'neutral': 83.0, 'entailment': 7.5}, {'contradiction': 2.4, 'neutral': 32.6, 'entailment': 65.0}, {'contradiction': 37.8, 'neutral': 44.9, 'entailment': 17.3}, {'contradiction': 3.4, 'neutral': 26.4, 'entailment': 70.1}, {'contradiction': 23.1, 'neutral': 69.5, 'entailment': 7.4}, {'contradiction': 5.6, 'neutral': 75.1, 'entailment': 19.3}, {'contradiction': 22.1, 'neutral': 26.9, 'entailment': 51.0}, {'contradiction': 14.3, 'neutral': 27.8, 'entailment': 57.8}]"
47,Nobody wants your koolaide or your sad sick religion.  Fund it on your own dime.,0.513157895,neutral,,none,,"['neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction']","[{'contradiction': 26.3, 'neutral': 69.2, 'entailment': 4.5}, {'contradiction': 22.2, 'neutral': 72.0, 'entailment': 5.8}, {'contradiction': 16.1, 'neutral': 83.7, 'entailment': 0.2}, {'contradiction': 79.8, 'neutral': 11.4, 'entailment': 8.8}, {'contradiction': 3.8, 'neutral': 66.9, 'entailment': 29.3}, {'contradiction': 17.5, 'neutral': 45.5, 'entailment': 37.0}, {'contradiction': 19.6, 'neutral': 70.6, 'entailment': 9.9}, {'contradiction': 46.5, 'neutral': 51.0, 'entailment': 2.4}, {'contradiction': 9.7, 'neutral': 62.6, 'entailment': 27.8}, {'contradiction': 28.8, 'neutral': 62.8, 'entailment': 8.3}, {'contradiction': 25.0, 'neutral': 62.6, 'entailment': 12.4}, {'contradiction': 9.2, 'neutral': 69.1, 'entailment': 21.7}, {'contradiction': 28.0, 'neutral': 71.3, 'entailment': 0.7}, {'contradiction': 3.9, 'neutral': 80.6, 'entailment': 15.5}, {'contradiction': 53.5, 'neutral': 31.6, 'entailment': 14.8}]"
48,Sure dogs being skinned alive is exactly like being a Palestinian.. not.   Do you have any idea how silly you sound?,0.525,neutral,,none,,"['neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'entailment', 'entailment', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 10.5, 'neutral': 53.1, 'entailment': 36.3}, {'contradiction': 20.5, 'neutral': 52.7, 'entailment': 26.8}, {'contradiction': 17.8, 'neutral': 77.8, 'entailment': 4.3}, {'contradiction': 51.4, 'neutral': 37.1, 'entailment': 11.5}, {'contradiction': 1.0, 'neutral': 70.0, 'entailment': 29.1}, {'contradiction': 7.5, 'neutral': 63.0, 'entailment': 29.6}, {'contradiction': 2.3, 'neutral': 35.4, 'entailment': 62.3}, {'contradiction': 2.6, 'neutral': 45.2, 'entailment': 52.2}, {'contradiction': 5.7, 'neutral': 62.6, 'entailment': 31.8}, {'contradiction': 60.6, 'neutral': 27.8, 'entailment': 11.6}, {'contradiction': 0.9, 'neutral': 90.4, 'entailment': 8.8}, {'contradiction': 20.6, 'neutral': 77.3, 'entailment': 2.1}, {'contradiction': 0.9, 'neutral': 97.5, 'entailment': 1.6}, {'contradiction': 2.1, 'neutral': 73.6, 'entailment': 24.3}, {'contradiction': 18.1, 'neutral': 57.2, 'entailment': 24.7}]"
